model	transcript	DEG.rank	baseMean	log2FoldChange	padj	manual.ann	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.Protein.Domains	Contaminant	xenic
adult thorax by wing PC1	TR280934|c0_g1_i1	2359	38.612	-1.0211	0.02208	NA	KLHDC2	kelch domain containing 2	PFAM (Kelch_2, Kelch_1)	No	FALSE
adult thorax by wing PC1	TR246591|c3_g1_i1	2364	14.435	1.9677	0.022432	NA		Protein of unknown function (DUF1193)	PFAM (DUF1193), SMART (TRANS, COIL)	No	FALSE
adult thorax by wing PC1	TR237661|c1_g1_i1	2367	35.975	1.0283	0.022573	NA		Organic cation transporter	PFAM (MFS_1, Sugar_tr), SMART (TRANS)	No	FALSE
adult thorax by wing PC1	TR209487|c0_g2_i1	2370	9.8137	2.2267	0.02275	kininogen-1	KNG1	kininogen 1	PFAM (Cystatin, Cathelicidins), SMART (CY, SIGNAL)	No	FALSE
adult thorax by wing PC1	TR243161|c2_g16_i1	2371	211.43	1.8997	0.0229	IkB-1	IKB-1	Death domain	PFAM (Ank, Death), SMART (ANK, DEATH)	Yes	TRUE
adult thorax by wing PC1	TR247605|c0_g1_i1	2374	18.617	1.6591	0.023005	NA		Putative cyclase	PFAM (Cyclase), SMART (SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR264498|c1_g1_i1	2375	20.418	1.1727	0.023056	NA		Predicted AdoMet-dependent methyltransferase	PFAM (AdoMet_MTase), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR243324|c0_g1_i1	2376	20.209	1.9651	0.023128	NA		Sulfotransferase domain	PFAM (Sulfotransfer_1)	No	FALSE
adult thorax by wing PC1	TR278719|c3_g1_i5	2378	13.907	1.3567	0.023289	SHQ1	SHQ1	SHQ1 homolog (S. cerevisiae)	PFAM (SHQ1), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR257878|c0_g1_i1	2379	3.2456	6.1151	0.02345	caspase	CASP2	caspase 2, apoptosis-related cysteine	PFAM (Peptidase_C14, CARD), SMART (CASc, CARD)	No	FALSE
adult thorax by wing PC1	TR245066|c1_g2_i2	2383	67.743	-2.7172	0.023498	NA		Inherit from KOG: Protein disulfide isomerase	PFAM (Thioredoxin, HyaE), SMART (TRANS, COIL, SIGNAL)	No	FALSE
adult thorax by wing PC1	TR264522|c5_g1_i1	2388	74.768	1.4839	0.023642	NA		NA	SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR252075|c10_g5_i1	2390	6861.6	-1.1133	0.023644	tropomyosin	TM1	Tropomyosin	PFAM (Tropomyosin), SMART (COIL)		FALSE
adult thorax by wing PC1	TR51068|c0_g1_i1	2394	32.572	1.1439	0.023781	NA		prolactin regulatory	PFAM (WD40), SMART (WD40, TRANS)	No	FALSE
adult thorax by wing PC1	TR222300|c0_g1_i1	2395	6.2978	4.9019	0.023798	dynein LC	DYNLT3	Dynein light chain Tctex-type 3	PFAM (Tctex-1)	No	FALSE
adult thorax by wing PC1	TR282971|c0_g1_i2	2397	30.797	1.3461	0.023837	Rrp40	RRP40	Exosome complex	SMART (S1)	No	FALSE
adult thorax by wing PC1	TR239673|c0_g1_i1	2399	5.4379	-1.8488	0.023884	NA		exocyst complex component	PFAM (Sec10), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR227395|c3_g2_i1	2408	25.89	-1.8442	0.02401	formin3	FORM3	FH2	PFAM (Drf_FH3, FH2, Drf_GBD), SMART (COIL, FH2, Drf_FH3)	No	FALSE
adult thorax by wing PC1	TR244704|c0_g1_i1	2411	8.73	2.2471	0.024131	NA		Flavin containing amine oxidoreductase	PFAM (Amino_oxidase, FAD_binding_2, HI0933_like)	No	FALSE
adult thorax by wing PC1	TR205549|c1_g3_i2	2414	179.77	-1.0372	0.024429	mle	MLE	Double-stranded RNA binding motif	PFAM (dsrm, Helicase_C, DEAD, HA2, DUF1605), SMART (DSRM, DEXDc, HELICc, HA2, COIL, TRANS)	No	FALSE
adult thorax by wing PC1	TR198258|c0_g1_i6	2416	14.193	1.6488	0.024462	NA		solute carrier family 18, subfamily B, member 1	PFAM (MFS_1), SMART (TRANS, SIGNAL)	No	FALSE
adult thorax by wing PC1	TR215848|c1_g2_i1	2417	17.766	1.4872	0.02449	NA		SANT	SMART (SANT, COIL)		FALSE
adult thorax by wing PC1	TR275773|c0_g1_i1	2420	18.356	-1.6281	0.024515	NA		ec 1.1.3.15	PFAM (FMN_dh, Glu_synthase, IMPDH)	No	FALSE
adult thorax by wing PC1	TR217758|c0_g1_i5	2422	7.7084	1.8649	0.024825	NA		heterophilic cell-cell adhesion	PFAM (I-set, C2-set_2, fn3, ig, V-set, C1-set), SMART (IG, IGc2, IG_like, TRANS, FN3, SIGNAL)	No	FALSE
adult thorax by wing PC1	TR238602|c0_g1_i3	2423	43.13	1.1129	0.024884	NA		AMP dependent coa ligase	PFAM (AMP-binding)	No	FALSE
adult thorax by wing PC1	TR280420|c0_g1_i1	2429	24.872	1.0951	0.024996	YL-1	YL-1	vacuolar protein sorting-associated protein 72	PFAM (YL1, YL1_C, IRS), SMART (YL1_C, COIL)	No	FALSE
adult thorax by wing PC1	TR36069|c0_g1_i1	2436	35.124	1.1193	0.025109	NA		synthase	PFAM (PTPS)	No	FALSE
adult thorax by wing PC1	TR266380|c2_g2_i2	2439	31.667	1.0971	0.025171	gartenzwerg	GARZ	Sec7 domain	PFAM (Sec7), SMART (Sec7, COIL)	No	FALSE
adult thorax by wing PC1	TR269382|c1_g1_i1	2442	7.507	-1.6298	0.025203	brinker	BRK	Brinker DNA-binding domain	PFAM (BrkDBD), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR211696|c0_g1_i1	2443	31.492	1.158	0.025248	NA		uridine 5'-monophosphate synthase	PFAM (OMPdecase, Pribosyltran), SMART (OMPdecase)	No	FALSE
adult thorax by wing PC1	TR238118|c0_g1_i1	2445	6.4456	5.3836	0.02525	b-tubulin	TUBB6	Tubulin is the major constituent of microtubules. It binds two moles of GTP, one at an exchangeable site on the beta chain and one at a non-exchangeable site on the alpha chain (By similarity)	PFAM (Tubulin, Tubulin_C, Misat_Myo_SegII), SMART (Tubulin_C, Tubulin, COIL, TRANS)	No	FALSE
adult thorax by wing PC1	TR222809|c0_g1_i1	2449	12.26	-1.5088	0.025313	NA		PH domain	PFAM (PH), SMART (PH, COIL)	No	FALSE
adult thorax by wing PC1	TR223326|c11_g2_i8	2450	16.8	1.3454	0.025317	NA		Ankyrin Repeat	PFAM (Ank, SOCS_box), SMART (ANK, TRANS, COIL, TPR, SOCS_box, LRR)		FALSE
adult thorax by wing PC1	TR257308|c0_g1_i1	2451	26.989	-2.3285	0.025423	NA		NADH dehydrogenase (ubiquinone) 1 alpha subcomplex	PFAM (GRIM-19), SMART (TRANS)	No	FALSE
adult thorax by wing PC1	TR222625|c0_g1_i1	2452	177.38	1.9877	0.025457	NA		Phosphatidylethanolamine-binding protein	PFAM (PBP)	No	FALSE
adult thorax by wing PC1	TR244989|c0_g2_i1	2453	10.428	-1.8029	0.025472	NA		succinyl-CoA synthetase beta	PFAM (Ligase_CoA, ATP-grasp_2, GARS_A, RimK), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR248569|c1_g3_i3	2457	6.6653	1.8741	0.025632	NA		Inherit from euNOG: tetratricopeptide repeat protein, tpr	PFAM (RVP), SMART (ZnF_C2HC, COIL)	No	FALSE
adult thorax by wing PC1	TR216363|c0_g1_i2	2459	186.58	1.3711	0.025638	hsp90		K09487 heat shock protein 90kDa beta	PFAM (HSP90, HATPase_c), SMART (HATPase_c, SIGNAL, COIL)	No	FALSE
adult thorax by wing PC1	TR238610|c1_g2_i1	2464	22.635	2.1436	0.025664	hemolectin	HML	C8	PFAM (TIL, VWD, C8, F5_F8_type_C, VWC), SMART (VWD, C8, VWC, FA58C, VWC_def, EGF, LDLa, ChtBD2, CT, SIGNAL, CCP, EGF_like, COIL, TRANS)	No	FALSE
adult thorax by wing PC1	TR226923|c0_g1_i1	2465	18.51	4.1268	0.025675	NA		Calcium binding protein	PFAM (efhand, efhand_Ca_insen, SPARC_Ca_bdg), SMART (EFh, TRANS)	No	FALSE
adult thorax by wing PC1	TR100658|c0_g1_i1	2468	1372.1	1.8944	0.026002	NA		NA	PFAM (Allatostatin), SMART (SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR199390|c0_g1_i2	2469	179.34	1.9098	0.02601	NA		NA	SMART (SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR216631|c0_g1_i1	2473	21.651	1.5544	0.026207	NA		AMP dependent coa ligase	PFAM (AMP-binding)	No	FALSE
adult thorax by wing PC1	TR233887|c0_g1_i3	2476	29.033	1.121	0.026303	NA	FKBP6	FK506 binding protein 6, 36kDa	PFAM (FKBP_C, TPR_2, TPR_1), SMART (TPR, COIL)	No	FALSE
adult thorax by wing PC1	TR287128|c0_g1_i1	2478	58.774	-1.0184	0.02642	NA		NA	SMART (COIL)		FALSE
adult thorax by wing PC1	TR246581|c1_g7_i1	2479	6.5383	1.7377	0.026446	NA	TNNI3K	ankyrin repeat	PFAM (Ank, Pkinase, Pkinase_Tyr, DUF3447), SMART (ANK, STYKc, COIL)		FALSE
adult thorax by wing PC1	TR283291|c0_g1_i1	2484	45.742	1.0876	0.026597	NA	APRT	adenine phosphoribosyltransferase	PFAM (Pribosyltran)	No	FALSE
adult thorax by wing PC1	TR236767|c0_g3_i2	2487	9.0928	1.6421	0.026676	NA		Protein of unknown function (DUF2419)	PFAM (DUF2419)	No	FALSE
adult thorax by wing PC1	TR268599|c0_g1_i1	2491	14.506	1.3534	0.026874	NA	DPH5	S-adenosyl-L-methionine-dependent methyltransferase that catalyzes the trimethylation of the amino group of the modified target histidine residue in translation elongation factor 2 (EF- 2), to form an intermediate called diphthine. The three successive methylation reactions represent the second step of diphthamide biosynthesis (By similarity)	PFAM (TP_methylase)	No	FALSE
adult thorax by wing PC1	TR239883|c0_g2_i1	2495	7.1378	1.5524	0.027263	NA	PAM	peptidyl-glycine alpha-amidating monooxygenase	PFAM (NHL, Cu2_monoox_C, Cu2_monooxygen), SMART (TRANS, SIGNAL, ZnF_C2HC)	No	FALSE
adult thorax by wing PC1	TR206226|c5_g1_i3	2502	59.289	-1.0056	0.0274	happyhour		mitogen-activated protein kinase kinase kinase kinase	PFAM (Pkinase_Tyr, Pkinase, CNH), SMART (CNH, S_TKc, TRANS, STYKc)	No	FALSE
adult thorax by wing PC1	TR278039|c0_g1_i1	2504	41.599	1.3526	0.0274	NA		Splicing factor 3B subunit	PFAM (CPSF_A), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR212265|c0_g1_i2	2505	17.829	1.3706	0.027449	NA		SEC14	PFAM (CRAL_TRIO), SMART (SEC14, CRAL_TRIO_N)	No	FALSE
adult thorax by wing PC1	TR78626|c0_g2_i1	2506	44.378	1.1534	0.027555	NA		DHDPS	PFAM (DHDPS, THAP), SMART (DHDPS, THAP, COIL, TRANS)	No	FALSE
adult thorax by wing PC1	TR223935|c0_g1_i4	2513	117.35	-2.8796	0.027718	NA		amino acid transporter	PFAM (Aa_trans), SMART (TRANS)	No	FALSE
adult thorax by wing PC1	TR230825|c0_g2_i1	2514	7.8517	1.4556	0.027718	NA	MTTFB2	Ribosomal RNA adenine dimethylase	PFAM (RrnaAD)	No	FALSE
adult thorax by wing PC1	TR227384|c2_g2_i2	2520	17.079	1.3427	0.028003	NA		ZIP Zinc transporter	PFAM (Zip), SMART (TRANS, SIGNAL)	No	FALSE
adult thorax by wing PC1	TR283452|c0_g3_i1	2521	57.419	2.0641	0.028022	NA	RHOBTB	K07868 Rho-related BTB domain-containing protein 1 2	PFAM (BTB, Miro, Ras), SMART (BTB, small_GTPase, TRANS)	No	FALSE
adult thorax by wing PC1	TR252096|c3_g1_i1	2523	21.44	1.1179	0.028157	NA		Inherit from biNOG: mediator of DNA-damage checkpoint 1	PFAM (BRCT, FHA), SMART (BRCT, AT_hook, FHA, COIL)		FALSE
adult thorax by wing PC1	TR230864|c2_g1_i1	2524	63.105	-1.1919	0.028161	TPI1	TPI1	triosephosphate isomerase 1	PFAM (TIM)	No	FALSE
adult thorax by wing PC1	TR235227|c5_g1_i1	2526	110.5	-1.7216	0.02817	NA		S_TKc	PFAM (Pkinase_Tyr, Pkinase), SMART (COIL, S_TKc, SIGNAL, STYKc)	No	FALSE
adult thorax by wing PC1	TR215829|c2_g1_i1	2527	14.774	2.4686	0.028191	NA		Inherit from opiNOG: Flavin containing amine oxidoreductase	PFAM (Amino_oxidase), SMART (TRANS)	No	FALSE
adult thorax by wing PC1	TR286991|c0_g1_i1	2534	10.418	1.2305	0.028409	NA		Pfam:DUF2355	PFAM (DUF2355), SMART (COIL, TRANS)	No	FALSE
adult thorax by wing PC1	TR249506|c0_g1_i1	2535	2.7423	-3.1188	0.028495	rpL28	MRPL28	ribosomal protein, L28			FALSE
adult thorax by wing PC1	TR282957|c0_g1_i5	2538	10.452	-1.3964	0.02858	NA		transporter	PFAM (MFS_1), SMART (TRANS, COIL)	No	FALSE
adult thorax by wing PC1	TR245316|c5_g1_i1	2539	7.4622	1.6763	0.028617	NA		polypeptide N-acetylgalactosaminyltransferase	PFAM (Glycos_transf_2, Ricin_B_lectin), SMART (TRANS, RICIN)	No	FALSE
adult thorax by wing PC1	TR255794|c6_g2_i5	2540	117.75	1.9162	0.028622	NA		Ankyrin Repeat	PFAM (Ank, SOCS_box), SMART (ANK, TRANS, COIL, TPR, SOCS_box, LRR)		FALSE
adult thorax by wing PC1	TR256349|c0_g1_i3	2541	6.0608	1.9369	0.028721	NA		sodium-dependent phosphate transporter	PFAM (MFS_1), SMART (TRANS, SIGNAL)	No	FALSE
adult thorax by wing PC1	TR239865|c4_g2_i1	2542	45.963	-1.5808	0.028752	NA		Chloride channel	PFAM (CBS, Voltage_CLC), SMART (TRANS, CBS)	No	FALSE
adult thorax by wing PC1	TR207845|c0_g1_i2	2543	21.747	1.5132	0.028775	NA		serine protease	PFAM (CLIP, Trypsin), SMART (Tryp_SPc, CLIP, SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR278297|c0_g1_i1	2554	27.678	1.0106	0.029299	NA	HLC	Helicase	PFAM (Helicase_C, DEAD, ResIII), SMART (HELICc, DEXDc)	No	FALSE
adult thorax by wing PC1	TR223244|c3_g3_i1	2556	27.125	-2.0979	0.029328	Dorsal	DL	Embryonic polarity	PFAM (RHD), SMART (IPT, COIL)	No	FALSE
adult thorax by wing PC1	TR282925|c0_g1_i1	2564	11.439	1.397	0.029725	NA		TLR4 regulator and MIR-interacting MSAP	PFAM (DUF3456), SMART (SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR229883|c0_g1_i1	2569	31.456	-1.2146	0.029885	NA	AATS-ILE	Isoleucyl-tRNA synthetase	PFAM (tRNA-synt_1g, tRNA-synt_1, Anticodon_1, Alpha-amylase), SMART (Aamy)	No	FALSE
adult thorax by wing PC1	TR198255|c3_g1_i1	2571	39.838	1.2276	0.029989	Teneurin-m	TEN-M	EGF-like domain	PFAM (EGF_2, RHS_repeat, Aminotran_1_2), SMART (EGF, EGF_like, TRANS, COIL)	No	FALSE
adult thorax by wing PC1	TR219344|c0_g2_i2	2573	65.948	1.1216	0.030061	NA		f-box only protein	PFAM (zf-UBR, F-box, Cyclin_N), SMART (PbH1, CASH, FBOX, CYCLIN)		FALSE
adult thorax by wing PC1	TR227602|c0_g1_i1	2581	71.577	1.0748	0.030588	NA		DKCLD (NUC011) domain	PFAM (DKCLD, PUA, TruB_N, LRR_1, I-set), SMART (PUA, DKCLD, LRR, COIL, LRR_TYP, IGc2, LRRNT, LRRCT)	No	FALSE
adult thorax by wing PC1	TR74324|c0_g1_i1	2583	3.8178	6.2316	0.030663	peroxiredoxin	JAFRAC1	Peroxiredoxin	PFAM (1-cysPrx_C, Redoxin, AhpC-TSA)	No	FALSE
adult thorax by wing PC1	TR233934|c0_g1_i1	2588	24.186	1.0569	0.030786	NA		Utp21 specific WD40 associated putative domain 	PFAM (WD40, Utp21), SMART (WD40, COIL)	No	FALSE
adult thorax by wing PC1	TR284777|c0_g1_i4	2591	114.97	-2.4116	0.030885	NA		heterochromatin organization	PFAM (HABP4_PAI-RBP1), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR244739|c0_g1_i1	2592	6.3986	4.1349	0.030886	NA		Inherit from euNOG: outer dense fiber of sperm tails 2	SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR242024|c5_g1_i2	2595	18.875	4.2427	0.031077	NA	C20ORF72	chromosome 20 open reading frame 72		No	FALSE
adult thorax by wing PC1	TR110292|c0_g1_i1	2598	15.688	1.2843	0.031104	NA		Dyggve-Melchior-Clausen syndrome protein	PFAM (Dymeclin), SMART (TRANS, COIL)	No	FALSE
adult thorax by wing PC1	TR241208|c0_g1_i8	2599	42.808	1.0702	0.03112	NA		Plant phosphoribosyltransferase C-terminal	PFAM (C2, PRT_C), SMART (C2, TRANS, COIL)	No	FALSE
adult thorax by wing PC1	TR213468|c0_g1_i1	2610	12.798	1.24	0.031404	SCFD2	SCFD2	sec1 family domain containing 2	PFAM (Sec1), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR209622|c0_g1_i1	2612	17.144	1.2915	0.031416	unzipped	UZIP	NA	PFAM (DUF3421), SMART (SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR261591|c0_g1_i1	2614	20.38	1.135	0.031483	NA		Gcd10p family	PFAM (Gcd10p)	No	FALSE
adult thorax by wing PC1	TR254010|c1_g1_i2	2617	6.979	1.7853	0.031512	NA		sodium-independent sulfate anion	PFAM (Sulfate_transp, STAS), SMART (TRANS)	No	FALSE
adult thorax by wing PC1	TR258525|c0_g1_i1	2621	27.104	1.1226	0.031595	CBX3A	CBX3A	chromobox homolog 3	PFAM (Chromo_shadow, Chromo), SMART (CHROMO, ChSh)	No	FALSE
adult thorax by wing PC1	TR264596|c0_g1_i1	2624	21.756	1.4765	0.031642	NA		sodium:phosphate symporter activity	PFAM (MFS_1, Sugar_tr, DUF889), SMART (TRANS)	No	FALSE
adult thorax by wing PC1	TR284966|c1_g1_i3	2625	15.512	1.7482	0.031662	NA		Ankyrin repeat	PFAM (Ank), SMART (ANK)	No	FALSE
adult thorax by wing PC1	TR216429|c0_g1_i1	2628	17.031	1.5343	0.031749	NA		GMC oxidoreductase	PFAM (GMC_oxred_C, GMC_oxred_N), SMART (SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR219613|c10_g1_i9	2634	31.275	-1.3771	0.0318	NA		Inherit from biNOG: coiled-coil domain containing 40	SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR223428|c0_g1_i1	2636	62.002	1.045	0.031915	NA	RPN3	regulatory subunit	PFAM (Rpn3_C, PCI), SMART (COIL, PAM, PINT)	No	FALSE
adult thorax by wing PC1	TR206885|c0_g2_i1	2640	30.673	1.1403	0.032272	DNM1	DNM1	Dynamin GTPase effector domain	PFAM (GED, PH, Dynamin_M), SMART (GED, PH, COIL)	No	FALSE
adult thorax by wing PC1	TR235669|c8_g2_i1	2644	5.3834	1.7794	0.032599	NA		Nucleotide exchange factor	PFAM (DUF634, HEAT), SMART (COIL, SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR273772|c0_g1_i1	2653	25.699	-1.4956	0.032974	NA		TRIC channel	PFAM (TRIC), SMART (TRANS)	No	FALSE
adult thorax by wing PC1	TR286140|c0_g1_i1	2659	148.13	1.3502	0.033419	NA		ABC protein, subfamily ABCH	PFAM (ABC2_membrane, ABC_tran), SMART (TRANS, AAA)	No	FALSE
adult thorax by wing PC1	TR283219|c1_g1_i6	2661	72.851	1.0303	0.033442	Nop56	NOP56	NOP5NT (NUC127) domain	PFAM (NOP5NT, NOSIC, Nop), SMART (NOSIC, COIL, TRANS)	No	FALSE
adult thorax by wing PC1	TR66400|c0_g1_i1	2664	7.9143	4.4202	0.033579	UbE2W					FALSE
adult thorax by wing PC1	TR232098|c0_g1_i2	2667	5.2433	-2.3027	0.033629	NA		GMC oxidoreductase	PFAM (GMC_oxred_N, GMC_oxred_C), SMART (TRANS, SIGNAL)	No	FALSE
adult thorax by wing PC1	TR228542|c0_g1_i1	2672	4.9945	5.3221	0.033663	Rab35		ras-related protein	PFAM (GTP_EFTU, Miro, Ras, Arf, Gtr1_RagA, FeoB_N, UCR_UQCRX_QCR9), SMART (RAB)	No	FALSE
adult thorax by wing PC1	TR240795|c1_g1_i1	2674	143.18	2.2322	0.033887	NA		serine-type endopeptidase activity	PFAM (Trypsin, CUB), SMART (Tryp_SPc, CUB, SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR210890|c0_g3_i2	2676	31.307	-3.8104	0.033953	NA		MORN	PFAM (MORN, Sugar_tr), SMART (MORN, COIL, TRANS)	No	FALSE
adult thorax by wing PC1	TR243889|c5_g1_i1	2679	5.1374	5.3479	0.034053	NA		RINGv	PFAM (zf-C3HC4), SMART (TRANS, RINGv)	No	FALSE
adult thorax by wing PC1	TR252672|c0_g1_i2	2681	6.6542	1.3194	0.034067	NA		Inherit from biNOG: URB1 ribosome biogenesis 1 homolog (S. cerevisiae)	PFAM (Npa1), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR280743|c0_g2_i2	2687	30.022	1.1548	0.034355	NA		NA	PFAM (Ank), SMART (ANK, COIL, TRANS)	No	FALSE
adult thorax by wing PC1	TR281057|c0_g1_i3	2688	26.385	-1.0575	0.034409	HDAC4	HDAC4	histone deacetylase	PFAM (Hist_deacetyl, HDAC4_Gln), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR210201|c8_g9_i1	2710	3868.3	1.9082	0.035288	mucin-19					FALSE
adult thorax by wing PC1	TR261400|c0_g1_i1	2718	15.242	1.4321	0.035506	HMT/G9A	G9A	Histone-lysine N-methyltransferase	PFAM (Ank, SET, Pre-SET), SMART (ANK, SET, COIL, AT_hook, PreSET)	No	FALSE
adult thorax by wing PC1	TR240835|c0_g1_i1	2722	112.63	1.1461	0.035578	NA		Required for the retention of luminal endoplasmic reticulum proteins. Determines the specificity of the luminal ER protein retention system. Also required for normal vesicular traffic through the Golgi (By similarity)	PFAM (ER_lumen_recept), SMART (TRANS)	No	FALSE
adult thorax by wing PC1	TR203513|c0_g1_i1	2726	39.362	1.02	0.035696	NC2beta	NC2BETA	Histone-like transcription factor (CBF/NF-Y) and archaeal histone	PFAM (CBFD_NFYB_HMF, Histone)	No	FALSE
adult thorax by wing PC1	TR241339|c0_g1_i1	2727	8.3432	1.6779	0.035766	NA		acetylcholine receptor subunit	PFAM (Neur_chan_LBD, Neur_chan_memb), SMART (TRANS, SIGNAL)	No	FALSE
adult thorax by wing PC1	TR275799|c0_g1_i2	2728	41.993	1.2913	0.035769	spatzle	SPZ	NA	SMART (SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR281553|c7_g1_i2	2735	61.876	1.0553	0.035996	eiger/TNF		TNF(Tumour Necrosis Factor) family 	PFAM (TNF), SMART (TNF, TRANS, COIL)	No	FALSE
adult thorax by wing PC1	TR206878|c3_g2_i11	2739	1.6641	4.9928	0.036321	cyp450	CYP4V2	Cytochrome p450	PFAM (p450), SMART (TRANS, SIGNAL)	No	FALSE
adult thorax by wing PC1	TR286546|c0_g1_i2	2744	5.9689	5.4271	0.036448	CDC14B	CDC14B	CDC14 cell division cycle 14 homolog B (S. cerevisiae)	PFAM (DSPc, Y_phosphatase), SMART (PTPc_DSPc, TRANS)	No	FALSE
adult thorax by wing PC1	TR284975|c0_g1_i1	2754	21.433	-2.8962	0.036564	OPA1	OPA1-LIKE	DYNc	PFAM (Dynamin_N, DUF1758), SMART (COIL, DYNc)	No	FALSE
adult thorax by wing PC1	TR241238|c0_g1_i2	2756	23.661	1.3168	0.036599	NA		ABC-2 type transporter	PFAM (ABC2_membrane, ABC_tran), SMART (TRANS, COIL)	No	FALSE
adult thorax by wing PC1	TR223137|c0_g1_i1	2757	7.9906	1.2604	0.036599	NA		WH2 motif	PFAM (WH2), SMART (WH2, COIL)	No	FALSE
adult thorax by wing PC1	TR264487|c0_g1_i1	2760	35.08	1.0331	0.036622	Rtf2		Rtf2 RING-finger	PFAM (Rtf2), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR235351|c0_g1_i3	2765	39.491	1.1119	0.036696	axed		BTB POZ domain-containing protein	PFAM (BACK, BTB), SMART (BTB, BACK)	No	FALSE
adult thorax by wing PC1	TR275788|c0_g1_i1	2768	38.709	1.021	0.036947	pkc53E		protein kinase c	PFAM (C1_1, Pkinase, C2, Pkinase_Tyr, Pkinase_C), SMART (C1, C2, S_TK_X, S_TKc, STYKc)	No	FALSE
adult thorax by wing PC1	TR201684|c2_g2_i4	2769	8.8913	-1.6883	0.037074	NA		calcium calmodulin-dependent serine protein kinase	PFAM (PDZ, Guanylate_kin, SH3_1, SH3_2, L27, Pkinase_Tyr, Pkinase), SMART (SH3, L27, GuKc, PDZ, S_TKc)	No	FALSE
adult thorax by wing PC1	TR283745|c0_g1_i1	2779	3.2169	-2.8751	0.037561	piwi-aubergine	AUB	aubergine	PFAM (Piwi, PAZ), SMART (Piwi, PAZ)	No	FALSE
adult thorax by wing PC1	TR198278|c0_g4_i4	2783	41.681	-1.2551	0.037603	NA		zinc ion transmembrane transport	PFAM (Cation_efflux), SMART (TRANS, COIL)	No	FALSE
adult thorax by wing PC1	TR234184|c0_g1_i1	2784	3.0761	-2.8516	0.037603	NA		Phosphatidyl serine synthase	PFAM (PSS), SMART (TRANS)	No	FALSE
adult thorax by wing PC1	TR281624|c1_g2_i5	2785	1.5443	-4.6692	0.037603	NA		to F57G4.9 Hydra magnipapillata 	PFAM (Plant_tran)	No	FALSE
adult thorax by wing PC1	TR217384|c1_g1_i1	2791	78.975	-2.0961	0.038009	Med26	MED26	Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors (By similarity)	PFAM (Med26), SMART (COIL)	No	FALSE
adult thorax by wing PC1	TR227500|c3_g2_i8	2798	47.505	-1.8108	0.038629	NA		STYKc	PFAM (Pkinase, Pkinase_Tyr), SMART (STYKc, COIL)	No	FALSE
adult thorax by wing PC1	TR108243|c0_g1_i1	2804	14.947	1.2796	0.038882	NA		Required for maturation of ribosomal RNAs and formation of the large ribosomal subunit (By similarity)	PFAM (WD40, NLE, Gmad1), SMART (WD40)	No	FALSE
adult thorax by wing PC1	TR261737|c0_g1_i1	2805	2.8137	-2.9801	0.038893	NA		Acetyltransferase (GNAT) family	PFAM (Acetyltransf_1), SMART (PHD, COIL, TRANS)	No	FALSE
adult thorax by wing PC1	TR232367|c1_g1_i1	2807	7.7002	1.4913	0.038994	NA		THO complex subunit	PFAM (WD40, eIF2A, PD40, IKI3), SMART (WD40)	No	FALSE
adult thorax by wing PC1	TR278254|c0_g1_i1	2808	7.7384	1.6584	0.039001	NA		homocysteine S-methyltransferase	PFAM (S-methyl_trans)	No	FALSE
adult thorax by wing PC1	TR229243|c0_g1_i3	2809	50.707	1.1738	0.039019	purple acid/CG1637		Purple acid	PFAM (Metallophos, PhoD), SMART (SIGNAL, TRANS)	No	FALSE
adult thorax by wing PC1	TR233501|c1_g2_i1	2815	13.931	1.7421	0.039082	NA		calcium ion binding	PFAM (CUB, EGF, EGF_CA, EGF_2), SMART (CUB, EGF, EGF_CA, SIGNAL, COIL, EGF_like, TRANS)	No	FALSE
