model	transcript	DEG.rank	baseMean	log2FoldChange	padj	manual.ann	EggNOG.Predicted.Gene	EggNOG.Description	EggNOG.Protein.Domains	Contaminant	xenic
adult gonad by sex	TR200751|c11_g1_i1	43017	19.329	1.6798	0.0099633	NA		nudE nuclear distribution E homolog (A. nidulans)-like 1	PFAM (NUDE_C), SMART (COIL)		FALSE
adult gonad by sex	TR264556|c0_g1_i1	43045	1.2803	-2.495	0.010155	NA		NA	SMART (TRANS)	No	FALSE
adult gonad by sex	TR274022|c6_g3_i1	43053	3.1338	-1.3872	0.010215	NA		protein Hydra magnipapillata	PFAM (Gal_Lectin, TSP_1), SMART (SIGNAL, COIL, TRANS, TSP1)	No	FALSE
adult gonad by sex	TR246227|c4_g1_i4	43100	1.0742	-3.8985	0.010494	NA	OR43A	Odorant receptor	PFAM (7tm_6), SMART (TRANS)	No	FALSE
adult gonad by sex	TR250195|c1_g1_i1	43110	2.1972	1.1864	0.010533	NA		Ankyrin repeat	PFAM (Ank), SMART (ANK)		FALSE
adult gonad by sex	TR223083|c6_g4_i5	43113	4.7648	1.457	0.010561	NA		Acyltransferase	PFAM (Acyltransferase), SMART (TRANS, PlsC)	No	FALSE
adult gonad by sex	TR241581|c5_g4_i1	43118	13.888	1.1243	0.010603	NA		NOL1/NOP2/sun family	PFAM (Nol1_Nop2_Fmu, PUA, FtsJ), SMART (PUA, COIL)	No	FALSE
adult gonad by sex	TR273025|c2_g3_i1	43127	40.909	-1.0478	0.010702	NA		Zn_pept	PFAM (Peptidase_M14, Glyco_hydro_25), SMART (Zn_pept, SIGNAL)	No	FALSE
adult gonad by sex	TR267333|c0_g2_i2	43159	4.3852	1.4928	0.010994	NA	SPO11	Meiotic recombination protein spo11	PFAM (TP6A_N)	No	FALSE
adult gonad by sex	TR285161|c0_g1_i5	43192	12.99	1.2681	0.011291	NA		Ankyrin repeat	PFAM (Ank, I-set, fn3, SAM_1, ig, SAM_2, Herpes_UL45, V-set), SMART (ANK, COIL, FN3, TRANS, IGc2, IG, SAM, CLECT)	No	FALSE
adult gonad by sex	TR224189|c1_g8_i2	43208	4.3235	-1.2433	0.011384	NA		RhoGEF	PFAM (RhoGEF, SH3_1, PH, SH3_2, CRAL_TRIO, Spectrin), SMART (RhoGEF, PH, COIL, SH3, SPEC, SEC14, TRANS)	No	FALSE
adult gonad by sex	TR223244|c3_g3_i1	43238	0.88391	-6.5076	0.011675	Dorsal	DL	Embryonic polarity	PFAM (RHD), SMART (IPT, COIL)	No	FALSE
adult gonad by sex	TR201469|c0_g1_i3	43260	1.0682	-1.1574	0.01178	piggyBac	PGBD2	piggyBac transposable element derived	PFAM (SCAN), SMART (SCAN, KRAB)	No	FALSE
adult gonad by sex	TR196099|c0_g1_i3	43283	17.692	-2.2996	0.011942	NA		Inherit from biNOG: kiaa0430	PFAM (DUF88, Limkain-b1), SMART (RRM, RRM_2, COIL, TRANS)	No	FALSE
adult gonad by sex	TR216627|c0_g2_i5	43286	7.3291	-1.2497	0.011971	NA	ARRDC3	Arrestin domain containing	PFAM (Arrestin_N, Arrestin_C), SMART (Arrestin_C)	No	FALSE
adult gonad by sex	TR275566|c3_g3_i4	43294	3.2345	1.2857	0.012037	NA	RAB26	RAB	PFAM (Miro, Ras, Arf, Gtr1_RagA, GTP_EFTU), SMART (RAB)	No	FALSE
adult gonad by sex	TR230671|c13_g1_i3	43304	39.628	1.1371	0.012112	NA	RHOGAP92B	BAR domain	PFAM (RhoGAP, BAR, BAR_2), SMART (COIL, RhoGAP)	No	FALSE
adult gonad by sex	TR207110|c2_g1_i1	43336	1.8214	8.3221	0.012272	r.t.		Inherit from euNOG: Retrotransposon protein	PFAM (Peptidase_A17, rve, DUF1759, RVT_1, DUF1758), SMART (ZnF_C2HC, COIL, TRANS)		FALSE
adult gonad by sex	TR285737|c0_g1_i1	43338	0.85964	-1.4441	0.012313	NA	UGT37B1	ec 2.4.1.17	PFAM (UDPGT, Glyco_tran_28_C), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR248109|c0_g1_i1	43342	34.278	-1.1626	0.012356	NA		Trypsin	PFAM (Ldl_recept_a, Trypsin, Sushi), SMART (LDLa, CCP, Tryp_SPc, SIGNAL)	No	FALSE
adult gonad by sex	TR251709|c1_g2_i2	43347	2.4419	1.3965	0.012395	NA		Inherit from biNOG: Phosphatase	PFAM (Hydrolase)	No	FALSE
adult gonad by sex	TR253866|c0_g1_i2	43366	5.0662	1.0717	0.012561	NA		NA	SMART (SIGNAL, COIL, TRANS)		FALSE
adult gonad by sex	TR243828|c0_g1_i2	43373	7.0544	-1.5593	0.012616	NA		Inhibitor of growth family member	PFAM (PHD), SMART (PHD, COIL)	No	FALSE
adult gonad by sex	TR204817|c3_g1_i1	43395	3.0299	1.2191	0.012823	cyp450		cytochrome P450	PFAM (p450), SMART (TRANS, COIL)	No	FALSE
adult gonad by sex	TR230790|c3_g4_i7	43397	2.3487	-1.4144	0.012829	NA		Mannose-6-phosphate receptor	PFAM (Man-6-P_recep, ATG27), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR231714|c1_g1_i1	43408	0.88199	-1.1474	0.012933	NA		Haemolymph juvenile hormone binding protein (JHBP)	PFAM (JHBP), SMART (JHBP, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR202147|c3_g12_i3	43424	1.4099	1.1669	0.01309	r.t.		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1, Exo_endo_phos, DUF288), SMART (COIL)	No	FALSE
adult gonad by sex	TR240848|c0_g1_i5	43432	1.0042	-1.0146	0.013136	NA		Uncharacterized protein family UPF0016	PFAM (UPF0016), SMART (TRANS, COIL, SIGNAL)	No	FALSE
adult gonad by sex	TR254377|c0_g2_i1	43461	1.9877	1.6609	0.013339	NA		JHBP	PFAM (JHBP), SMART (JHBP, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR198206|c0_g1_i3	43471	1.3325	1.5066	0.01341	NA		Inherit from euNOG: Associated with zinc fingers	PFAM (PRE_C2HC), SMART (ZnF_C2HC, COIL)	No	FALSE
adult gonad by sex	TR274073|c0_g1_i1	43474	11.572	1.5838	0.013423	NA		small nuclear ribonucleoprotein	PFAM (PRP3, DUF1115, PWI), SMART (COIL)	No	FALSE
adult gonad by sex	TR257212|c4_g1_i1	43498	3.0104	-1.1898	0.013731	NA		Prokineticin	PFAM (Prokineticin), SMART (SIGNAL)	No	FALSE
adult gonad by sex	TR230827|c2_g1_i3	43502	11.009	1.1424	0.013755	NA		voltage-gated ion channel	PFAM (Ion_trans, PKD_channel), SMART (TRANS, COIL, SIGNAL)	No	FALSE
adult gonad by sex	TR221439|c1_g1_i4	43538	35.13	1.4694	0.014073	NA		cellular component assembly	PFAM (DUF1126), SMART (DM10)	No	FALSE
adult gonad by sex	TR211451|c5_g1_i1	43545	3.0246	1.7813	0.014117	Or85C	OR85C	Odorant receptor	PFAM (7tm_6, 7tm_7), SMART (TRANS, COIL)	No	FALSE
adult gonad by sex	TR224540|c6_g1_i2	43554	1.3293	-1.0148	0.014276	NA		NA	SMART (TRANS)	No	FALSE
adult gonad by sex	TR231168|c3_g1_i4	43614	2.8469	1.1665	0.014915	NA		Inherit from meNOG: to H28G03.4 Hydra magnipapillata 	PFAM (SpoIIID)	No	FALSE
adult gonad by sex	TR219349|c0_g1_i4	43675	1.1345	-2.2447	0.015531	NA		DNA primase large subunit	PFAM (DNA_primase_lrg)	No	FALSE
adult gonad by sex	TR216319|c0_g1_i1	43676	1.469	1.3189	0.015537	NA	ANKS6	Ankyrin Repeat Protein	PFAM (Ank, DUF3447, ZU5, Death), SMART (ANK, TRANS, COIL)		FALSE
adult gonad by sex	TR44558|c0_g1_i3	43709	2.0142	8.7501	0.015845	NA		Protein of unknown function (DUF3695) 	PFAM (DUF3695)	No	FALSE
adult gonad by sex	TR219609|c1_g2_i1	43743	1.346	-3.0891	0.016176	NA		NA	PFAM (mTERF), SMART (Mterf)	No	FALSE
adult gonad by sex	TR219593|c7_g1_i2	43745	0.9303	1.6973	0.016185	cyp450		cytochrome P450	PFAM (p450), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR202147|c3_g12_i4	43749	4.3901	1.9403	0.016269	r.t.		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1, Exo_endo_phos, DUF288), SMART (COIL)	No	FALSE
adult gonad by sex	TR261358|c3_g2_i1	43762	31.518	-1.648	0.016393	NA		LA	PFAM (La), SMART (LA, RRM, COIL)	No	FALSE
adult gonad by sex	TR241581|c5_g4_i3	43776	5.249	2.0431	0.016539	NA		NOL1/NOP2/sun family	PFAM (Nol1_Nop2_Fmu, PUA, FtsJ), SMART (PUA, COIL)	No	FALSE
adult gonad by sex	TR198118|c0_g2_i2	43783	2.9061	-1.0186	0.016575	NA		CRAL/TRIO, N-terminal domain	PFAM (CRAL_TRIO, CRAL_TRIO_N), SMART (SEC14, CRAL_TRIO_N)	No	FALSE
adult gonad by sex	TR240613|c0_g1_i2	43790	0.74624	-3.4172	0.016637	NA		Bromodomain and PHD finger-containing protein	PFAM (Bromodomain, EPL1, PWWP, PHD), SMART (PHD, BROMO, PWWP, ZnF_C2H2, COIL, AT_hook)		FALSE
adult gonad by sex	TR234172|c1_g2_i2	43795	2.6041	1.1395	0.016691	NA		Sugar (and other) transporter	PFAM (MFS_1, Sugar_tr), SMART (TRANS, COIL)	No	FALSE
adult gonad by sex	TR269762|c0_g1_i3	43798	0.82967	-6.2836	0.016701	omb	BI	T-box	PFAM (T-box, Optomotor-blind), SMART (TBOX, COIL, TRANS)	No	FALSE
adult gonad by sex	TR200407|c7_g2_i3	43823	0.78314	-6.2165	0.017024	NA		Uncharacterized conserved protein (DUF2054)	PFAM (DUF2054), SMART (TRANS)	No	FALSE
adult gonad by sex	TR261122|c3_g1_i2	43833	22.439	-1.5909	0.01712	NA	CAM	Calmodulin	PFAM (efhand, efhand_Ca_insen), SMART (EFh)	No	FALSE
adult gonad by sex	TR204870|c0_g1_i1	43843	8.0064	-1.7256	0.017229	NA		Domain of unknown function (DUF3534)	PFAM (PDZ, DUF3534, Ribosomal_L10), SMART (PDZ, COIL)	No	FALSE
adult gonad by sex	TR198889|c1_g1_i2	43858	3.3578	1.5918	0.01736	NA		Alcohol dehydrogenase transcription factor Myb/SANT-like	PFAM (MADF_DNA_bdg), SMART (MADF, COIL)	No	FALSE
adult gonad by sex	TR203340|c0_g1_i1	43861	3.3823	-1.3739	0.017394	NA		Protein tyrosine kinase	PFAM (Pkinase, Pkinase_Tyr), SMART (S_TKc, S_TK_X, STYKc)	No	FALSE
adult gonad by sex	TR221524|c0_g1_i2	43870	2.4326	-1.7617	0.017483	msl2	MSL-2	CXC	SMART (CXC, RING, COIL)	No	FALSE
adult gonad by sex	TR254890|c2_g1_i2	43890	8.7652	1.4119	0.017656	NA		PKD	PFAM (REJ, EGF_2, zf-B_box, MANEC), SMART (PKD, TRANS, FN3, EGF_like, SIGNAL, EGF, MANEC, RING)	No	FALSE
adult gonad by sex	TR211479|c0_g1_i4	43926	0.67486	2.2311	0.018157	NA	ANKFY1	ankyrin repeat and FYVE domain containing 1	PFAM (Ank, BTB, FYVE), SMART (ANK, COIL, BTB, FYVE)	No	FALSE
adult gonad by sex	TR244829|c1_g1_i2	43949	15.586	-1.2276	0.018381	NA		ribose-phosphate pyrophosphokinase 1,2		No	FALSE
adult gonad by sex	TR209817|c0_g1_i1	43965	7.5133	1.6936	0.018528	NA		Transcription factor S-II (TFIIS), central domain	PFAM (TFIIS_M, SPOC, BRK, PHD), SMART (COIL, PHD)	No	FALSE
adult gonad by sex	TR252143|c0_g1_i1	43967	22.54	1.3316	0.018582	NA		Disintegrin	PFAM (Disintegrin, Pep_M12B_propep, Reprolysin), SMART (TRANS, DISIN, SIGNAL, COIL)	No	FALSE
adult gonad by sex	TR262771|c11_g1_i2	43972	2.4999	-1.0536	0.01864	NA		high affinity sulfate transmembrane transporter activity	PFAM (Sulfate_transp, STAS), SMART (TRANS)	No	FALSE
adult gonad by sex	TR248043|c0_g1_i1	43985	30.164	-1.0277	0.018825	NA		K15001 cytochrome P450, family 4 EC 1.14	PFAM (p450), SMART (TRANS)	No	FALSE
adult gonad by sex	TR262317|c2_g3_i2	43998	0.97045	-1.2155	0.01899	NA		Ligand-gated ion channel	PFAM (Lig_chan, SBP_bac_3), SMART (TRANS, SIGNAL, Lig_chan-Glu_bd)	No	FALSE
adult gonad by sex	TR207894|c1_g2_i3	44014	2.2232	1.0147	0.019074	Osiris 19	OSI19	Osiris 19	PFAM (DUF1676), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR230644|c0_g1_i2	44019	0.65739	1.1389	0.019102	NA	CTSL2	cathepsin	PFAM (Peptidase_C1, Inhibitor_I29, Peptidase_C1_2), SMART (Pept_C1, Inhibitor_I29, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR221995|c4_g1_i1	44055	108.1	-1.0306	0.01953	NA	ANKRD16	ankyrin repeat domain 16	PFAM (Ank), SMART (ANK)	No	FALSE
adult gonad by sex	TR281568|c1_g2_i7	44060	1.4404	1.295	0.019613	NA		RhoGEF domain	PFAM (RhoGEF), SMART (COIL, RhoGEF, PH)	No	FALSE
adult gonad by sex	TR207333|c0_g1_i3	44067	2.8264	-3.8855	0.019663	NA		protein regulator of cytokinesis	PFAM (MAP65_ASE1), SMART (COIL)	No	FALSE
adult gonad by sex	TR252068|c4_g1_i2	44107	95.212	-1.1763	0.020013	NA		MyTH4 domain	PFAM (MyTH4, RhoGAP), SMART (RhoGAP, WW, COIL, TRANS)	No	FALSE
adult gonad by sex	TR245809|c0_g1_i3	44133	20.045	1.519	0.020343	NA	SU(W[A])	Alternative splicing regulator  	PFAM (Surp, DRY_EERY, DUF706), SMART (SWAP, DRY_EERY, COIL)	No	FALSE
adult gonad by sex	TR237950|c0_g1_i6	44164	0.90621	-1.2822	0.020687	NA		Inherit from biNOG: cut-like homeobox	PFAM (CUT, Homeobox), SMART (CUT, COIL, HOX)	No	FALSE
adult gonad by sex	TR210377|c0_g1_i2	44167	6.5285	-2.1816	0.020739	NA		NA	PFAM (G-patch), SMART (G_patch)	No	FALSE
adult gonad by sex	TR233513|c0_g1_i1	44185	2.7301	-1.0002	0.020975	NA	ANKFY1	ankyrin repeat and FYVE domain containing 1	PFAM (Ank, FYVE, BTB), SMART (ANK, FYVE, BTB, COIL)		FALSE
adult gonad by sex	TR262799|c1_g8_i2	44191	1.2269	-2.7957	0.021073	NA		a disintegrin and metalloproteinase with thrombospondin motifs	PFAM (Reprolysin, Pep_M12B_propep), SMART (SIGNAL, COIL, TRANS)	No	FALSE
adult gonad by sex	TR247823|c0_g1_i1	44197	207.77	-1.1674	0.021124	NA		NA	PFAM (Allatostatin), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR257933|c2_g1_i1	44216	1.9869	1.1206	0.021311	NA	EIF4G	Eukaryotic translation initiation factor 4 gamma	PFAM (MIF4G, MA3, W2), SMART (MIF4G, MA3, COIL, eIF5C)	No	FALSE
adult gonad by sex	TR54364|c0_g1_i1	44228	134.55	-1.1264	0.021448	NA		NA	PFAM (Allatostatin), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR205991|c2_g1_i26	44273	5.7493	1.1657	0.022036	NA	NHE3	Sodium hydrogen exchanger	PFAM (Na_H_Exchanger), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR243535|c0_g1_i2	44286	17.427	1.1925	0.022347	NA	RAD23	excision repair protein rad23	PFAM (UBA, XPC-binding, ubiquitin, Rad60-SLD), SMART (UBA, UBQ, STI1)	No	FALSE
adult gonad by sex	TR253223|c0_g1_i1	44318	1.6842	-1.3126	0.022745	NA	TIM	Timeless	PFAM (TIMELESS), SMART (TRANS, COIL)	No	FALSE
adult gonad by sex	TR265358|c0_g1_i10	44333	5.8683	1.0865	0.023052	NA		ZnF_BED	PFAM (zf-BED, hATC, DUF659, MULE), SMART (ZnF_BED, ZnF_C2H2)	No	FALSE
adult gonad by sex	TR219349|c0_g1_i3	44428	1.0213	-1.9294	0.024453	NA		DNA primase large	PFAM (DNA_primase_lrg)	No	FALSE
adult gonad by sex	TR214735|c0_g1_i1	44435	4.6119	-1.1633	0.024516	NA		Hsp90 protein	PFAM (HSP90, HATPase_c), SMART (COIL, HATPase_c)	No	FALSE
adult gonad by sex	TR197999|c0_g1_i1	44504	28.031	-1.0228	0.025378	NA		NA	PFAM (L_HGMIC_fpl, PMP22_Claudin), SMART (TRANS)	No	FALSE
adult gonad by sex	TR263712|c0_g1_i1	44506	2.6208	1.094	0.025381	NA	FUCA	alpha-l-fucosidase	PFAM (Alpha_L_fucos), SMART (Alpha_L_fucos, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR200449|c0_g1_i1	44521	11.03	-1.3823	0.025626	NA		Putative adipose-regulatory protein (Seipin)	PFAM (Seipin), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR215088|c0_g4_i1	44547	5.4371	1.264	0.025961	OSBPL1A	OSBPL1A	Oxysterol-binding protein	PFAM (Ank, Oxysterol_BP), SMART (ANK, COIL, PH)		FALSE
adult gonad by sex	TR221995|c3_g1_i1	44585	3.3447	-1.228	0.026348	NA	KANK3	KN motif and ankyrin repeat domains 3	PFAM (Ank, KN_motif), SMART (ANK, COIL)		FALSE
adult gonad by sex	TR241326|c0_g1_i2	44589	1.8571	-7.3565	0.026449	NA	CAHBETA	carbonic anhydrase	PFAM (Pro_CA), SMART (Pro_CA)	No	FALSE
adult gonad by sex	TR253944|c0_g1_i4	44647	17.13	1.577	0.027342	NA	ROGDI	Rogdi leucine zipper containing protein	PFAM (Rogdi_lz)	No	FALSE
adult gonad by sex	TR254862|c1_g1_i1	44660	2.282	-1.0803	0.027548	NA		Haemolymph juvenile hormone binding protein (JHBP)	PFAM (JHBP), SMART (JHBP, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR208824|c2_g3_i4	44671	3.3114	-1.0415	0.027807	NA	BATH-43	MATH domain	PFAM (BTB, MATH), SMART (BTB, MATH)		FALSE
adult gonad by sex	TR204879|c2_g2_i1	44686	3.0035	1.0131	0.028025	NA		Inherit from meNOG: transposase yabusame-1	PFAM (FLYWCH), SMART (TRANS, AT_hook)		FALSE
adult gonad by sex	TR201428|c2_g1_i12	44707	1.7114	-1.0885	0.02835	NA		acyl-Coenzyme A oxidase	PFAM (Acyl-CoA_dh_M, ACOX, Acyl-CoA_dh_1, Lig_chan-Glu_bd, Lig_chan), SMART (TRANS, Lig_chan-Glu_bd)	No	FALSE
adult gonad by sex	TR220493|c0_g2_i1	44708	1.0421	1.1721	0.028375	NA		Esterase	PFAM (COesterase, Abhydrolase_3), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR200044|c7_g1_i8	44731	0.92593	-1.2805	0.028667	NA		Inherit from opiNOG: to reverse transcriptase	PFAM (rve, RVT_1, RVP, Retrotrans_gag), SMART (COIL, ZnF_C2HC)	No	FALSE
adult gonad by sex	TR280759|c1_g1_i3	44743	16.387	-1.7412	0.028903	NA		NA	SMART (COIL)	No	FALSE
adult gonad by sex	TR273082|c0_g1_i1	44744	8.0825	1.3182	0.028923	NA		GA-binding protein alpha chain	PFAM (GABP-alpha, SAM_PNT, Ets, Ank), SMART (SAM_PNT, ETS, ANK, TRANS)	No	FALSE
adult gonad by sex	TR281243|c0_g1_i1	44753	1.6023	1.2469	0.029025	NA	FKH	Fork head	PFAM (Fork_head, Fork_head_N, HNF_C), SMART (FH, COIL)	No	FALSE
adult gonad by sex	TR281046|c2_g2_i2	44785	2.9266	1.1568	0.029407	NA	SPOPL	Speckle-type POZ	PFAM (BTB, MATH), SMART (MATH, BTB)	No	FALSE
adult gonad by sex	TR236428|c2_g1_i2	44950	0.94563	-3.0045	0.032698	NA	ATXN7L2	ataxin 7-like 2	PFAM (SCA7), SMART (COIL, ZnF_C2H2)		FALSE
adult gonad by sex	TR241326|c0_g1_i5	44984	2.4841	1.7683	0.033149	NA	CAHBETA	carbonic anhydrase	PFAM (Pro_CA), SMART (Pro_CA)	No	FALSE
adult gonad by sex	TR262611|c0_g1_i1	44989	0.80458	-2.0486	0.033233	NA		WD domain, G-beta repeat	PFAM (WD40), SMART (WD40)	No	FALSE
adult gonad by sex	TR228038|c0_g2_i1	45001	0.31215	6.408	0.033462	NA		cathepsin	PFAM (Peptidase_C1, Inhibitor_I29, Peptidase_C1_2), SMART (Pept_C1, Inhibitor_I29, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR224196|c1_g1_i5	45007	37.482	1.0558	0.033529	Lubel		IBR	PFAM (IBR), SMART (RING, IBR, COIL, ZnF_RBZ, TRANS)	No	FALSE
adult gonad by sex	TR200009|c4_g1_i4	45015	19.405	1.207	0.03369	NA		SH3-binding, glutamic acid-rich protein	PFAM (SH3BGR, Glutaredoxin), SMART (COIL)	No	FALSE
adult gonad by sex	TR206494|c0_g1_i1	45025	68.064	-1.0648	0.033828	vitellogenin	VG	vitellogenin	PFAM (Vitellogenin_N, VWD, DUF1943, Sod_Cu), SMART (LPD_N, VWD, DUF1943, SIGNAL, COIL)	No	FALSE
adult gonad by sex	TR230644|c0_g1_i3	45039	0.64872	2.8105	0.034041	NA	CTSL2	cathepsin	PFAM (Peptidase_C1, Inhibitor_I29, Peptidase_C1_2), SMART (Pept_C1, Inhibitor_I29, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR284748|c1_g1_i3	45072	55.329	-1.0171	0.03461	NA		RhoGAP	PFAM (RhoGAP, PDZ, PH), SMART (RhoGAP, PDZ, COIL, PH)	No	FALSE
adult gonad by sex	TR273799|c3_g1_i1	45108	5.2128	-1.7928	0.035279	NA		Retrotransposon protein	PFAM (RVT_1, Exo_endo_phos), SMART (TRANS, COIL)	No	FALSE
adult gonad by sex	TR237642|c1_g1_i1	45119	5.4	1.0134	0.035498	NA		NA	PFAM (TNF), SMART (COIL, SIGNAL, TNF, TRANS)	No	FALSE
adult gonad by sex	TR250983|c0_g3_i2	45138	1.9814	1.0859	0.035943	NA		Reverse transcriptase (RNA-dependent DNA polymerase)	PFAM (RVT_1, RnaseH, zf-CCHC, DUF1891, Exo_endo_phos), SMART (COIL, ZnF_C2HC)	No	FALSE
adult gonad by sex	TR234388|c3_g2_i3	45233	1.2823	-1.4352	0.037379	NA		Inherit from biNOG: ring finger protein 216	PFAM (IBR), SMART (RING, COIL, IBR)	No	FALSE
adult gonad by sex	TR218609|c0_g1_i7	45236	0.94542	-1.087	0.037419	NA		Anoctamin	PFAM (Anoctamin), SMART (TRANS)	No	FALSE
adult gonad by sex	TR241996|c0_g1_i11	45256	6.9056	-1.039	0.037859	NA	CAP	Variant SH3 domain	PFAM (SH3_1, SH3_2, ResIII, PDZ, Sorb), SMART (SH3, COIL, PDZ)	No	FALSE
adult gonad by sex	TR211052|c0_g2_i1	45280	4.5537	1.1356	0.038177	NA		Inherit from biNOG: N-acetyltransferase 9 (GCN5-related	PFAM (Acetyltransf_1, Mpv17_PMP22, FR47), SMART (TRANS)	No	FALSE
adult gonad by sex	TR273273|c0_g1_i1	45322	8.9372	-1.1863	0.039166	NA		NA	PFAM (Allatostatin), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR216356|c4_g1_i6	45331	3.5967	1.2638	0.039382	NA		PBPe	PFAM (Lig_chan, Lig_chan-Glu_bd, SBP_bac_3, ANF_receptor), SMART (TRANS, Lig_chan-Glu_bd, PBPe, SIGNAL)	No	FALSE
adult gonad by sex	TR242798|c0_g2_i1	45332	3.3028	-1.1119	0.039462	NA		Carb_anhydrase	PFAM (Carb_anhydrase, RVT_1), SMART (Carb_anhydrase, SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR245689|c0_g1_i2	45343	2.3664	1.0236	0.039572	NA	SMT3	Ubiquitin-2 like Rad60 SUMO-like	PFAM (Rad60-SLD, ubiquitin), SMART (UBQ)	No	FALSE
adult gonad by sex	TR283697|c0_g1_i4	45344	3.4363	1.2369	0.039573	NA		beat protein	PFAM (C2-set_2), SMART (IG)	No	FALSE
adult gonad by sex	TR203497|c0_g5_i1	45351	1.9302	1.2206	0.03973	NA		Glutaminase	PFAM (Glutaminase, Ank), SMART (ANK, COIL)	No	FALSE
adult gonad by sex	TR263064|c0_g1_i1	45455	0.29281	-4.9271	0.041971	NA	HLY	Sulfhydryl-activated toxin that causes cytolysis by forming pores in cholesterol containing host membranes. After binding to target membranes, the protein undergoes a major conformation change, leading to its insertion in the host membrane and formation of an oligomeric pore complex. Cholesterol may be required for binding to host membranes, membrane insertion and pore formation. Can be reversibly inactivated by oxidation	PFAM (Thiol_cytolysin), SMART (SIGNAL, TRANS)	No	FALSE
adult gonad by sex	TR198247|c0_g1_i2	45499	16.017	-1.2239	0.042844	NA		Inherit from KOG: CKLF-like MARVEL transmembrane domain containing	PFAM (MARVEL), SMART (TRANS)	No	FALSE
adult gonad by sex	TR267333|c0_g2_i11	45517	6.7629	1.1994	0.04318	NA	SPO11	SPO11 meiotic protein covalently bound to DSB homolog (S. cerevisiae)	PFAM (TP6A_N)	No	FALSE
adult gonad by sex	TR197094|c0_g1_i6	45528	7.0258	-1.4061	0.043532	NA		ARID	PFAM (ARID, Tudor-knot, RBB1NT), SMART (COIL, ARID, BRIGHT, CHROMO, TUDOR)	No	FALSE
adult gonad by sex	TR223308|c3_g1_i2	45560	4.146	1.3104	0.044077	NA		NA	PFAM (Methyltransf_16)	No	FALSE
adult gonad by sex	TR262956|c0_g1_i2	45575	7.6126	-1.0346	0.04447	NA	LSN	EAP30/Vps36 family	PFAM (EAP30), SMART (COIL)	No	FALSE
adult gonad by sex	TR220289|c0_g1_i1	45582	1.6824	-4.0183	0.044711	spalt	SALM	Zinc finger, C2H2 type	PFAM (zf-C2H2, zf-C2H2_jaz), SMART (ZnF_C2H2, COIL, SIGNAL)	No	FALSE
adult gonad by sex	TR202883|c5_g6_i1	45586	8.5493	-1.0395	0.044832	NA		Ankyrin Repeat Protein	PFAM (Ank, DUF3447, ZU5, Death), SMART (ANK, TRANS, COIL)		FALSE
adult gonad by sex	TR237626|c3_g5_i7	45593	3.634	1.0724	0.044925	NA	CSP	cysteine string protein	PFAM (DnaJ, MADF_DNA_bdg), SMART (DnaJ, TRANS)	No	FALSE
adult gonad by sex	TR235170|c8_g2_i3	45652	24.869	1.1753	0.046315	NA		Lanthionine synthetase C-like protein	PFAM (LANC_like), SMART (TRANS)	No	FALSE
adult gonad by sex	TR282982|c2_g1_i2	45680	6.1162	-1.3396	0.046801	NA	NCT	Nicastrin	PFAM (Nicastrin, Peptidase_M28), SMART (TRANS, SIGNAL)	No	FALSE
adult gonad by sex	TR262723|c0_g3_i5	45685	15.809	1.0758	0.046899	NA		Inherit from biNOG: transmembrane protein 198	SMART (TRANS)	No	FALSE
adult gonad by sex	TR278462|c0_g7_i1	45717	7.1827	-1.1005	0.047547	NA		YD repeat protein	PFAM (RHS_repeat, PPC, Calx-beta, NHL, SpvB, TcdB_toxin_midN), SMART (TRANS, Calx_beta, COIL, SIGNAL)		FALSE
adult gonad by sex	TR250353|c0_g1_i1	45733	5.5841	-1.3008	0.047954	NA		NA	SMART (COIL)	No	FALSE
adult gonad by sex	TR280984|c0_g1_i2	45779	0.9965	-5.1144	0.048949	NA	NVD	Rieske [2Fe-2S] domain	PFAM (Rieske), SMART (TRANS, COIL)	No	FALSE
adult gonad by sex	TR197052|c8_g3_i4	45825	2.1144	-1.5482	0.049807	Mad	SMOX	K04500 mothers against decapentaplegic homolog 2 3	PFAM (MH2, MH1, IRF-3), SMART (DWB, DWA)	No	FALSE
